Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Austria,AUT,"Apr 26, 2020",536
Austria,AUT,"Apr 27, 2020",542
Austria,AUT,"Apr 28, 2020",549
Azerbaijan,AZE,"Mar 21, 2020",1
Azerbaijan,AZE,"Mar 22, 2020",1
Azerbaijan,AZE,"Mar 23, 2020",1
Azerbaijan,AZE,"Mar 24, 2020",1
Azerbaijan,AZE,"Mar 25, 2020",1
Azerbaijan,AZE,"Mar 26, 2020",2
Azerbaijan,AZE,"Mar 27, 2020",3
Azerbaijan,AZE,"Mar 28, 2020",3
Azerbaijan,AZE,"Mar 29, 2020",4
Azerbaijan,AZE,"Mar 30, 2020",4
Azerbaijan,AZE,"Mar 31, 2020",4
Azerbaijan,AZE,"Apr 1, 2020",5
Azerbaijan,AZE,"Apr 2, 2020",5
Azerbaijan,AZE,"Apr 3, 2020",5
Azerbaijan,AZE,"Apr 4, 2020",5
Azerbaijan,AZE,"Apr 5, 2020",5
Azerbaijan,AZE,"Apr 6, 2020",7
Azerbaijan,AZE,"Apr 7, 2020",7
Azerbaijan,AZE,"Apr 8, 2020",8
Azerbaijan,AZE,"Apr 9, 2020",8
Azerbaijan,AZE,"Apr 10, 2020",9
Azerbaijan,AZE,"Apr 11, 2020",10
Azerbaijan,AZE,"Apr 12, 2020",11
Azerbaijan,AZE,"Apr 13, 2020",11
Azerbaijan,AZE,"Apr 14, 2020",12
Azerbaijan,AZE,"Apr 15, 2020",13
Azerbaijan,AZE,"Apr 16, 2020",13
Azerbaijan,AZE,"Apr 17, 2020",15
Azerbaijan,AZE,"Apr 18, 2020",15
Azerbaijan,AZE,"Apr 19, 2020",18
Azerbaijan,AZE,"Apr 20, 2020",19
Azerbaijan,AZE,"Apr 21, 2020",19
Azerbaijan,AZE,"Apr 22, 2020",20
Azerbaijan,AZE,"Apr 23, 2020",20
Azerbaijan,AZE,"Apr 24, 2020",20
Azerbaijan,AZE,"Apr 25, 2020",21
Azerbaijan,AZE,"Apr 26, 2020",21
Azerbaijan,AZE,"Apr 27, 2020",21
Azerbaijan,AZE,"Apr 28, 2020",22
Bahamas,BHS,"Apr 2, 2020",1
Bahamas,BHS,"Apr 3, 2020",1
Bahamas,BHS,"Apr 4, 2020",3
Bahamas,BHS,"Apr 5, 2020",4
Bahamas,BHS,"Apr 6, 2020",5
Bahamas,BHS,"Apr 7, 2020",5
Bahamas,BHS,"Apr 8, 2020",6
Bahamas,BHS,"Apr 9, 2020",7
Bahamas,BHS,"Apr 10, 2020",8
Bahamas,BHS,"Apr 11, 2020",8
Bahamas,BHS,"Apr 12, 2020",8
Bahamas,BHS,"Apr 13, 2020",8
Bahamas,BHS,"Apr 14, 2020",8
Bahamas,BHS,"Apr 15, 2020",8
Bahamas,BHS,"Apr 16, 2020",8
Bahamas,BHS,"Apr 17, 2020",9
Bahamas,BHS,"Apr 18, 2020",9
Bahamas,BHS,"Apr 19, 2020",9
Bahamas,BHS,"Apr 20, 2020",9
Bahamas,BHS,"Apr 21, 2020",9
Bahamas,BHS,"Apr 22, 2020",9
Bahamas,BHS,"Apr 23, 2020",9
Bahamas,BHS,"Apr 24, 2020",11
Bahamas,BHS,"Apr 25, 2020",11
Bahamas,BHS,"Apr 26, 2020",11
Bahamas,BHS,"Apr 27, 2020",11
Bahamas,BHS,"Apr 28, 2020",11
Bahrain,BHR,"Mar 17, 2020",1
Bahrain,BHR,"Mar 18, 2020",1
Bahrain,BHR,"Mar 19, 2020",1
Bahrain,BHR,"Mar 20, 2020",1
Bahrain,BHR,"Mar 21, 2020",1
Bahrain,BHR,"Mar 22, 2020",1
Bahrain,BHR,"Mar 23, 2020",2
Bahrain,BHR,"Mar 24, 2020",2
Bahrain,BHR,"Mar 25, 2020",3
Bahrain,BHR,"Mar 26, 2020",3
Bahrain,BHR,"Mar 27, 2020",4
Bahrain,BHR,"Mar 28, 2020",4
Bahrain,BHR,"Mar 29, 2020",4
Bahrain,BHR,"Mar 30, 2020",4
Bahrain,BHR,"Mar 31, 2020",4
Bahrain,BHR,"Apr 1, 2020",4
Bahrain,BHR,"Apr 2, 2020",4
Bahrain,BHR,"Apr 3, 2020",4
Bahrain,BHR,"Apr 4, 2020",4
Bahrain,BHR,"Apr 5, 2020",4
Bahrain,BHR,"Apr 6, 2020",4
Bahrain,BHR,"Apr 7, 2020",4
Bahrain,BHR,"Apr 8, 2020",5
Bahrain,BHR,"Apr 9, 2020",5
Bahrain,BHR,"Apr 10, 2020",5
Bahrain,BHR,"Apr 11, 2020",6
Bahrain,BHR,"Apr 12, 2020",6
Bahrain,BHR,"Apr 13, 2020",6
Bahrain,BHR,"Apr 14, 2020",7
Bahrain,BHR,"Apr 15, 2020",7
Bahrain,BHR,"Apr 16, 2020",7
Bahrain,BHR,"Apr 17, 2020",7
Bahrain,BHR,"Apr 18, 2020",7
Bahrain,BHR,"Apr 19, 2020",7
Bahrain,BHR,"Apr 20, 2020",7
Bahrain,BHR,"Apr 21, 2020",7
Bahrain,BHR,"Apr 22, 2020",7
Bahrain,BHR,"Apr 23, 2020",7
Bahrain,BHR,"Apr 24, 2020",8
Bahrain,BHR,"Apr 25, 2020",8
Bahrain,BHR,"Apr 26, 2020",8
Bahrain,BHR,"Apr 27, 2020",8
Bahrain,BHR,"Apr 28, 2020",8
Bangladesh,BGD,"Mar 22, 2020",2
Bangladesh,BGD,"Mar 23, 2020",3
Bangladesh,BGD,"Mar 24, 2020",3
Bangladesh,BGD,"Mar 25, 2020",4
Bangladesh,BGD,"Mar 26, 2020",5
Bangladesh,BGD,"Mar 27, 2020",5
Bangladesh,BGD,"Mar 28, 2020",5
Bangladesh,BGD,"Mar 29, 2020",5
Bangladesh,BGD,"Mar 30, 2020",5
Bangladesh,BGD,"Mar 31, 2020",5
Bangladesh,BGD,"Apr 1, 2020",5
Bangladesh,BGD,"Apr 2, 2020",6
Bangladesh,BGD,"Apr 3, 2020",6
Bangladesh,BGD,"Apr 4, 2020",6
Bangladesh,BGD,"Apr 5, 2020",8
Bangladesh,BGD,"Apr 6, 2020",9
Bangladesh,BGD,"Apr 7, 2020",12
Bangladesh,BGD,"Apr 8, 2020",17
Bangladesh,BGD,"Apr 9, 2020",20
Bangladesh,BGD,"Apr 10, 2020",21
Bangladesh,BGD,"Apr 11, 2020",27
Bangladesh,BGD,"Apr 12, 2020",30
Bangladesh,BGD,"Apr 13, 2020",34
Bangladesh,BGD,"Apr 14, 2020",39
Bangladesh,BGD,"Apr 15, 2020",46
Bangladesh,BGD,"Apr 16, 2020",50
Bangladesh,BGD,"Apr 17, 2020",60
Bangladesh,BGD,"Apr 18, 2020",75
Bangladesh,BGD,"Apr 19, 2020",84
Bangladesh,BGD,"Apr 20, 2020",91
Bangladesh,BGD,"Apr 21, 2020",101
Bangladesh,BGD,"Apr 22, 2020",110
Bangladesh,BGD,"Apr 23, 2020",120
Bangladesh,BGD,"Apr 24, 2020",127
Bangladesh,BGD,"Apr 25, 2020",131
Bangladesh,BGD,"Apr 26, 2020",140
Bangladesh,BGD,"Apr 27, 2020",145
Bangladesh,BGD,"Apr 28, 2020",152
Barbados,BRB,"Apr 6, 2020",1
Barbados,BRB,"Apr 7, 2020",2
Barbados,BRB,"Apr 8, 2020",3
Barbados,BRB,"Apr 9, 2020",3
Barbados,BRB,"Apr 10, 2020",3
Barbados,BRB,"Apr 11, 2020",4
Barbados,BRB,"Apr 12, 2020",4
Barbados,BRB,"Apr 13, 2020",4
Barbados,BRB,"Apr 14, 2020",4
Barbados,BRB,"Apr 15, 2020",5
Barbados,BRB,"Apr 16, 2020",5
Barbados,BRB,"Apr 17, 2020",5
Barbados,BRB,"Apr 18, 2020",5
Barbados,BRB,"Apr 19, 2020",5
Barbados,BRB,"Apr 20, 2020",5
Barbados,BRB,"Apr 21, 2020",5
Barbados,BRB,"Apr 22, 2020",5
Barbados,BRB,"Apr 23, 2020",6
Barbados,BRB,"Apr 24, 2020",6
Barbados,BRB,"Apr 25, 2020",6
Barbados,BRB,"Apr 26, 2020",6
Barbados,BRB,"Apr 27, 2020",6
Barbados,BRB,"Apr 28, 2020",6
Belarus,BLR,"Apr 3, 2020",4
Belarus,BLR,"Apr 4, 2020",4
Belarus,BLR,"Apr 5, 2020",5
Belarus,BLR,"Apr 6, 2020",8
Belarus,BLR,"Apr 7, 2020",13
Belarus,BLR,"Apr 8, 2020",13
Belarus,BLR,"Apr 9, 2020",13
Belarus,BLR,"Apr 10, 2020",16
Belarus,BLR,"Apr 11, 2020",19
Belarus,BLR,"Apr 12, 2020",23
Belarus,BLR,"Apr 13, 2020",26
Belarus,BLR,"Apr 14, 2020",29
Belarus,BLR,"Apr 15, 2020",33
Belarus,BLR,"Apr 16, 2020",36
Belarus,BLR,"Apr 17, 2020",40
Belarus,BLR,"Apr 18, 2020",42
Belarus,BLR,"Apr 19, 2020",45
Belarus,BLR,"Apr 20, 2020",47
Belarus,BLR,"Apr 21, 2020",51
Belarus,BLR,"Apr 22, 2020",55
Belarus,BLR,"Apr 23, 2020",58
Belarus,BLR,"Apr 24, 2020",60
Belarus,BLR,"Apr 25, 2020",63
Belarus,BLR,"Apr 26, 2020",67
Belarus,BLR,"Apr 27, 2020",72
Belarus,BLR,"Apr 28, 2020",75
Belgium,BEL,"Mar 12, 2020",3
Belgium,BEL,"Mar 13, 2020",3
Belgium,BEL,"Mar 14, 2020",3
Belgium,BEL,"Mar 15, 2020",4
Belgium,BEL,"Mar 16, 2020",4
Belgium,BEL,"Mar 17, 2020",5
Belgium,BEL,"Mar 18, 2020",5
Belgium,BEL,"Mar 19, 2020",14
Belgium,BEL,"Mar 20, 2020",21
Belgium,BEL,"Mar 21, 2020",37
Belgium,BEL,"Mar 22, 2020",67
Belgium,BEL,"Mar 23, 2020",75
Belgium,BEL,"Mar 24, 2020",88
Belgium,BEL,"Mar 25, 2020",122
Belgium,BEL,"Mar 26, 2020",178
Belgium,BEL,"Mar 27, 2020",220
Belgium,BEL,"Mar 28, 2020",289
Belgium,BEL,"Mar 29, 2020",353
Belgium,BEL,"Mar 30, 2020",431
Belgium,BEL,"Mar 31, 2020",513
Belgium,BEL,"Apr 1, 2020",705
Belgium,BEL,"Apr 2, 2020",828
Belgium,BEL,"Apr 3, 2020",1011
Belgium,BEL,"Apr 4, 2020",1143
Belgium,BEL,"Apr 5, 2020",1283
Belgium,BEL,"Apr 6, 2020",1447
Belgium,BEL,"Apr 7, 2020",1632
Belgium,BEL,"Apr 8, 2020",2035
Belgium,BEL,"Apr 9, 2020",2240
Belgium,BEL,"Apr 10, 2020",2523
Belgium,BEL,"Apr 11, 2020",3019
Belgium,BEL,"Apr 12, 2020",3346
Belgium,BEL,"Apr 13, 2020",3600
Belgium,BEL,"Apr 14, 2020",3903
Belgium,BEL,"Apr 15, 2020",4157
Belgium,BEL,"Apr 16, 2020",4440
Belgium,BEL,"Apr 17, 2020",4857
Belgium,BEL,"Apr 18, 2020",5163
Belgium,BEL,"Apr 19, 2020",5453
Belgium,BEL,"Apr 20, 2020",5683
Belgium,BEL,"Apr 21, 2020",5828
Belgium,BEL,"Apr 22, 2020",5998
Belgium,BEL,"Apr 23, 2020",6262
Belgium,BEL,"Apr 24, 2020",6490
Belgium,BEL,"Apr 25, 2020",6679
Belgium,BEL,"Apr 26, 2020",6917
Belgium,BEL,"Apr 27, 2020",7094
Belgium,BEL,"Apr 28, 2020",7207
Belize,BLZ,"Apr 6, 2020",1
Belize,BLZ,"Apr 7, 2020",1
Belize,BLZ,"Apr 8, 2020",1
Belize,BLZ,"Apr 9, 2020",1
Belize,BLZ,"Apr 10, 2020",1
Belize,BLZ,"Apr 11, 2020",2
Belize,BLZ,"Apr 12, 2020",2
Belize,BLZ,"Apr 13, 2020",2
Belize,BLZ,"Apr 14, 2020",2
Belize,BLZ,"Apr 15, 2020",2
Belize,BLZ,"Apr 16, 2020",2
Belize,BLZ,"Apr 17, 2020",2
Belize,BLZ,"Apr 18, 2020",2
Belize,BLZ,"Apr 19, 2020",2
Belize,BLZ,"Apr 20, 2020",2
Belize,BLZ,"Apr 21, 2020",2
Belize,BLZ,"Apr 22, 2020",2
Belize,BLZ,"Apr 23, 2020",2
Belize,BLZ,"Apr 24, 2020",2
Belize,BLZ,"Apr 25, 2020",2
Belize,BLZ,"Apr 26, 2020",2
Belize,BLZ,"Apr 27, 2020",2
Belize,BLZ,"Apr 28, 2020",2
Benin,BEN,"Apr 7, 2020",1
Benin,BEN,"Apr 8, 2020",1
Benin,BEN,"Apr 9, 2020",1
Benin,BEN,"Apr 10, 2020",1
Benin,BEN,"Apr 11, 2020",1
Benin,BEN,"Apr 12, 2020",1
Benin,BEN,"Apr 13, 2020",1
Benin,BEN,"Apr 14, 2020",1
Benin,BEN,"Apr 15, 2020",1
Benin,BEN,"Apr 16, 2020",1
Benin,BEN,"Apr 17, 2020",1
Benin,BEN,"Apr 18, 2020",1
Benin,BEN,"Apr 19, 2020",1
Benin,BEN,"Apr 20, 2020",1
Benin,BEN,"Apr 21, 2020",1
Benin,BEN,"Apr 22, 2020",1
Benin,BEN,"Apr 23, 2020",1
Benin,BEN,"Apr 24, 2020",1
Benin,BEN,"Apr 25, 2020",1
Benin,BEN,"Apr 26, 2020",1
Benin,BEN,"Apr 27, 2020",1
Benin,BEN,"Apr 28, 2020",1
Bermuda,BMU,"Apr 7, 2020",2
Bermuda,BMU,"Apr 8, 2020",2
Bermuda,BMU,"Apr 9, 2020",3
Bermuda,BMU,"Apr 10, 2020",4
Bermuda,BMU,"Apr 11, 2020",4
Bermuda,BMU,"Apr 12, 2020",4
Bermuda,BMU,"Apr 13, 2020",4
Bermuda,BMU,"Apr 14, 2020",4
Bermuda,BMU,"Apr 15, 2020",5
Bermuda,BMU,"Apr 16, 2020",5
Bermuda,BMU,"Apr 17, 2020",5
Bermuda,BMU,"Apr 18, 2020",5
Bermuda,BMU,"Apr 19, 2020",5
Bermuda,BMU,"Apr 20, 2020",5
Bermuda,BMU,"Apr 21, 2020",5
Bermuda,BMU,"Apr 22, 2020",5
Bermuda,BMU,"Apr 23, 2020",5
Bermuda,BMU,"Apr 24, 2020",5
Bermuda,BMU,"Apr 25, 2020",5
Bermuda,BMU,"Apr 26, 2020",5
Bermuda,BMU,"Apr 27, 2020",5
Bermuda,BMU,"Apr 28, 2020",6
Bolivia,BOL,"Mar 30, 2020",3
Bolivia,BOL,"Mar 31, 2020",6
Bolivia,BOL,"Apr 1, 2020",7
Bolivia,BOL,"Apr 2, 2020",8
Bolivia,BOL,"Apr 3, 2020",9
Bolivia,BOL,"Apr 4, 2020",10
Bolivia,BOL,"Apr 5, 2020",10
Bolivia,BOL,"Apr 6, 2020",11
Bolivia,BOL,"Apr 7, 2020",14
Bolivia,BOL,"Apr 8, 2020",15
Bolivia,BOL,"Apr 9, 2020",18
Bolivia,BOL,"Apr 10, 2020",19
Bolivia,BOL,"Apr 11, 2020",20
Bolivia,BOL,"Apr 12, 2020",24
Bolivia,BOL,"Apr 13, 2020",27
Bolivia,BOL,"Apr 14, 2020",28
Bolivia,BOL,"Apr 15, 2020",28
Bolivia,BOL,"Apr 16, 2020",29
Bolivia,BOL,"Apr 17, 2020",31
Bolivia,BOL,"Apr 18, 2020",31
Bolivia,BOL,"Apr 19, 2020",32
Bolivia,BOL,"Apr 20, 2020",33
Bolivia,BOL,"Apr 21, 2020",34
Bolivia,BOL,"Apr 22, 2020",37
Bolivia,BOL,"Apr 23, 2020",40
Bolivia,BOL,"Apr 24, 2020",43
Bolivia,BOL,"Apr 25, 2020",44
Bolivia,BOL,"Apr 26, 2020",46
Bolivia,BOL,"Apr 27, 2020",50
Bolivia,BOL,"Apr 28, 2020",53
Bosnia and Herzegovina,BIH,"Mar 22, 2020",1
Bosnia and Herzegovina,BIH,"Mar 23, 2020",1
Bosnia and Herzegovina,BIH,"Mar 24, 2020",1
Bosnia and Herzegovina,BIH,"Mar 25, 2020",2
Bosnia and Herzegovina,BIH,"Mar 26, 2020",3
Bosnia and Herzegovina,BIH,"Mar 27, 2020",3
Bosnia and Herzegovina,BIH,"Mar 28, 2020",3
Bosnia and Herzegovina,BIH,"Mar 29, 2020",5
Bosnia and Herzegovina,BIH,"Mar 30, 2020",6
Bosnia and Herzegovina,BIH,"Mar 31, 2020",8
Bosnia and Herzegovina,BIH,"Apr 1, 2020",12
Bosnia and Herzegovina,BIH,"Apr 2, 2020",13
Bosnia and Herzegovina,BIH,"Apr 3, 2020",17
Bosnia and Herzegovina,BIH,"Apr 4, 2020",18
Bosnia and Herzegovina,BIH,"Apr 5, 2020",21
Bosnia and Herzegovina,BIH,"Apr 6, 2020",24
Bosnia and Herzegovina,BIH,"Apr 7, 2020",28
Bosnia and Herzegovina,BIH,"Apr 8, 2020",32
Bosnia and Herzegovina,BIH,"Apr 9, 2020",35
Bosnia and Herzegovina,BIH,"Apr 10, 2020",36
Bosnia and Herzegovina,BIH,"Apr 11, 2020",37
Bosnia and Herzegovina,BIH,"Apr 12, 2020",37
Bosnia and Herzegovina,BIH,"Apr 13, 2020",38
Bosnia and Herzegovina,BIH,"Apr 14, 2020",38
Bosnia and Herzegovina,BIH,"Apr 15, 2020",39
Bosnia and Herzegovina,BIH,"Apr 16, 2020",40
Bosnia and Herzegovina,BIH,"Apr 17, 2020",41
Bosnia and Herzegovina,BIH,"Apr 18, 2020",44
Bosnia and Herzegovina,BIH,"Apr 19, 2020",45
Bosnia and Herzegovina,BIH,"Apr 20, 2020",46
Bosnia and Herzegovina,BIH,"Apr 21, 2020",48
Bosnia and Herzegovina,BIH,"Apr 22, 2020",50
Bosnia and Herzegovina,BIH,"Apr 23, 2020",52
Bosnia and Herzegovina,BIH,"Apr 24, 2020",53
Bosnia and Herzegovina,BIH,"Apr 25, 2020",54
Bosnia and Herzegovina,BIH,"Apr 26, 2020",56
Bosnia and Herzegovina,BIH,"Apr 27, 2020",58
Bosnia and Herzegovina,BIH,"Apr 28, 2020",60
Botswana,BWA,"Apr 2, 2020",1
Botswana,BWA,"Apr 3, 2020",1
Botswana,BWA,"Apr 4, 2020",1
Botswana,BWA,"Apr 5, 2020",1
Botswana,BWA,"Apr 6, 2020",1
Botswana,BWA,"Apr 7, 2020",1
Botswana,BWA,"Apr 8, 2020",1
Botswana,BWA,"Apr 9, 2020",1
Botswana,BWA,"Apr 10, 2020",1
Botswana,BWA,"Apr 11, 2020",1
Botswana,BWA,"Apr 12, 2020",1
Botswana,BWA,"Apr 13, 2020",1
Botswana,BWA,"Apr 14, 2020",1
Botswana,BWA,"Apr 15, 2020",1
Botswana,BWA,"Apr 16, 2020",1
Botswana,BWA,"Apr 17, 2020",1
Botswana,BWA,"Apr 18, 2020",1
Botswana,BWA,"Apr 19, 2020",1
Botswana,BWA,"Apr 20, 2020",1
Botswana,BWA,"Apr 21, 2020",1
Botswana,BWA,"Apr 22, 2020",1
Botswana,BWA,"Apr 23, 2020",1
Botswana,BWA,"Apr 24, 2020",1
Botswana,BWA,"Apr 25, 2020",1
Botswana,BWA,"Apr 26, 2020",1
Botswana,BWA,"Apr 27, 2020",1
Botswana,BWA,"Apr 28, 2020",1
Brazil,BRA,"Mar 18, 2020",1
Brazil,BRA,"Mar 19, 2020",4
Brazil,BRA,"Mar 20, 2020",6
Brazil,BRA,"Mar 21, 2020",11
Brazil,BRA,"Mar 22, 2020",18
Brazil,BRA,"Mar 23, 2020",25
Brazil,BRA,"Mar 24, 2020",34
Brazil,BRA,"Mar 25, 2020",46
Brazil,BRA,"Mar 26, 2020",57
Brazil,BRA,"Mar 27, 2020",77
Brazil,BRA,"Mar 28, 2020",92
Brazil,BRA,"Mar 29, 2020",114
Brazil,BRA,"Mar 30, 2020",136
Brazil,BRA,"Mar 31, 2020",159
Brazil,BRA,"Apr 1, 2020",201
Brazil,BRA,"Apr 2, 2020",241
Brazil,BRA,"Apr 3, 2020",299
Brazil,BRA,"Apr 4, 2020",359
Brazil,BRA,"Apr 5, 2020",432
Brazil,BRA,"Apr 6, 2020",486
Brazil,BRA,"Apr 7, 2020",553
Brazil,BRA,"Apr 8, 2020",667
Brazil,BRA,"Apr 9, 2020",800
Brazil,BRA,"Apr 10, 2020",941
Brazil,BRA,"Apr 11, 2020",1056
Brazil,BRA,"Apr 12, 2020",1124
Brazil,BRA,"Apr 13, 2020",1223
Brazil,BRA,"Apr 14, 2020",1328
Brazil,BRA,"Apr 15, 2020",1532
Brazil,BRA,"Apr 16, 2020",1736
Brazil,BRA,"Apr 17, 2020",1924
Brazil,BRA,"Apr 18, 2020",2141
Brazil,BRA,"Apr 19, 2020",2347
Brazil,BRA,"Apr 20, 2020",2462
Brazil,BRA,"Apr 21, 2020",2575
Brazil,BRA,"Apr 22, 2020",2741
Brazil,BRA,"Apr 23, 2020",2906
Brazil,BRA,"Apr 24, 2020",3313
Brazil,BRA,"Apr 25, 2020",3670
Brazil,BRA,"Apr 26, 2020",4016
Brazil,BRA,"Apr 27, 2020",4205
Brazil,BRA,"Apr 28, 2020",4543
British Virgin Islands,VGB,"Apr 20, 2020",1
British Virgin Islands,VGB,"Apr 21, 2020",1
British Virgin Islands,VGB,"Apr 22, 2020",1
British Virgin Islands,VGB,"Apr 23, 2020",1
British Virgin Islands,VGB,"Apr 24, 2020",1
British Virgin Islands,VGB,"Apr 25, 2020",1
British Virgin Islands,VGB,"Apr 26, 2020",1
British Virgin Islands,VGB,"Apr 27, 2020",1
British Virgin Islands,VGB,"Apr 28, 2020",1
Brunei,BRN,"Mar 29, 2020",1
Brunei,BRN,"Mar 30, 2020",1
Brunei,BRN,"Mar 31, 2020",1
Brunei,BRN,"Apr 1, 2020",1
Brunei,BRN,"Apr 2, 2020",1
Brunei,BRN,"Apr 3, 2020",1
Brunei,BRN,"Apr 4, 2020",1
Brunei,BRN,"Apr 5, 2020",1
Brunei,BRN,"Apr 6, 2020",1
Brunei,BRN,"Apr 7, 2020",1
Brunei,BRN,"Apr 8, 2020",1
Brunei,BRN,"Apr 9, 2020",1
Brunei,BRN,"Apr 10, 2020",1
Brunei,BRN,"Apr 11, 2020",1
Brunei,BRN,"Apr 12, 2020",1
Brunei,BRN,"Apr 13, 2020",1
Brunei,BRN,"Apr 14, 2020",1
Brunei,BRN,"Apr 15, 2020",1
Brunei,BRN,"Apr 16, 2020",1
Brunei,BRN,"Apr 17, 2020",1
Brunei,BRN,"Apr 18, 2020",1
Brunei,BRN,"Apr 19, 2020",1
Brunei,BRN,"Apr 20, 2020",1
Brunei,BRN,"Apr 21, 2020",1
Brunei,BRN,"Apr 22, 2020",1
Brunei,BRN,"Apr 23, 2020",1
Brunei,BRN,"Apr 24, 2020",1
Brunei,BRN,"Apr 25, 2020",1
Brunei,BRN,"Apr 26, 2020",1
Brunei,BRN,"Apr 27, 2020",1
Brunei,BRN,"Apr 28, 2020",1
Bulgaria,BGR,"Mar 12, 2020",1
Bulgaria,BGR,"Mar 13, 2020",1
Bulgaria,BGR,"Mar 14, 2020",1
Bulgaria,BGR,"Mar 15, 2020",2
Bulgaria,BGR,"Mar 16, 2020",2
Bulgaria,BGR,"Mar 17, 2020",2
Bulgaria,BGR,"Mar 18, 2020",2
Bulgaria,BGR,"Mar 19, 2020",2
Bulgaria,BGR,"Mar 20, 2020",3
Bulgaria,BGR,"Mar 21, 2020",3
Bulgaria,BGR,"Mar 22, 2020",3
Bulgaria,BGR,"Mar 23, 2020",3
Bulgaria,BGR,"Mar 24, 2020",3
Bulgaria,BGR,"Mar 25, 2020",3
Bulgaria,BGR,"Mar 26, 2020",3
Bulgaria,BGR,"Mar 27, 2020",3
Bulgaria,BGR,"Mar 28, 2020",3
Bulgaria,BGR,"Mar 29, 2020",7
Bulgaria,BGR,"Mar 30, 2020",8
Bulgaria,BGR,"Mar 31, 2020",8
Bulgaria,BGR,"Apr 1, 2020",8
Bulgaria,BGR,"Apr 2, 2020",10
Bulgaria,BGR,"Apr 3, 2020",10
Bulgaria,BGR,"Apr 4, 2020",14
Bulgaria,BGR,"Apr 5, 2020",17
Bulgaria,BGR,"Apr 6, 2020",20
Bulgaria,BGR,"Apr 7, 2020",22
Bulgaria,BGR,"Apr 8, 2020",23
Bulgaria,BGR,"Apr 9, 2020",24
Bulgaria,BGR,"Apr 10, 2020",24
Bulgaria,BGR,"Apr 11, 2020",25
Bulgaria,BGR,"Apr 12, 2020",28
Bulgaria,BGR,"Apr 13, 2020",29
Bulgaria,BGR,"Apr 14, 2020",32
Bulgaria,BGR,"Apr 15, 2020",35
Bulgaria,BGR,"Apr 16, 2020",36
Bulgaria,BGR,"Apr 17, 2020",38
Bulgaria,BGR,"Apr 18, 2020",41
Bulgaria,BGR,"Apr 19, 2020",41
Bulgaria,BGR,"Apr 20, 2020",43
Bulgaria,BGR,"Apr 21, 2020",43
Bulgaria,BGR,"Apr 22, 2020",45
Bulgaria,BGR,"Apr 23, 2020",49
Bulgaria,BGR,"Apr 24, 2020",52
Bulgaria,BGR,"Apr 25, 2020",54
Bulgaria,BGR,"Apr 26, 2020",55
Bulgaria,BGR,"Apr 27, 2020",56
Bulgaria,BGR,"Apr 28, 2020",58
Burkina Faso,BFA,"Mar 19, 2020",1
Burkina Faso,BFA,"Mar 20, 2020",1
Burkina Faso,BFA,"Mar 21, 2020",1
Burkina Faso,BFA,"Mar 22, 2020",3
Burkina Faso,BFA,"Mar 23, 2020",3
Burkina Faso,BFA,"Mar 24, 2020",3
Burkina Faso,BFA,"Mar 25, 2020",3
Burkina Faso,BFA,"Mar 26, 2020",3
Burkina Faso,BFA,"Mar 27, 2020",3
Burkina Faso,BFA,"Mar 28, 2020",3
Burkina Faso,BFA,"Mar 29, 2020",9
Burkina Faso,BFA,"Mar 30, 2020",9
Burkina Faso,BFA,"Mar 31, 2020",12
Burkina Faso,BFA,"Apr 1, 2020",12
Burkina Faso,BFA,"Apr 2, 2020",14
Burkina Faso,BFA,"Apr 3, 2020",16
Burkina Faso,BFA,"Apr 4, 2020",16
Burkina Faso,BFA,"Apr 5, 2020",16
Burkina Faso,BFA,"Apr 6, 2020",17
Burkina Faso,BFA,"Apr 7, 2020",17
Burkina Faso,BFA,"Apr 8, 2020",19
Burkina Faso,BFA,"Apr 9, 2020",23
Burkina Faso,BFA,"Apr 10, 2020",24
Burkina Faso,BFA,"Apr 11, 2020",26
Burkina Faso,BFA,"Apr 12, 2020",27
Burkina Faso,BFA,"Apr 13, 2020",27
Burkina Faso,BFA,"Apr 14, 2020",28
Burkina Faso,BFA,"Apr 15, 2020",30
Burkina Faso,BFA,"Apr 16, 2020",32
Burkina Faso,BFA,"Apr 17, 2020",32
Burkina Faso,BFA,"Apr 18, 2020",35
Burkina Faso,BFA,"Apr 19, 2020",36
Burkina Faso,BFA,"Apr 20, 2020",36
Burkina Faso,BFA,"Apr 21, 2020",38
Burkina Faso,BFA,"Apr 22, 2020",38
Burkina Faso,BFA,"Apr 23, 2020",39
Burkina Faso,BFA,"Apr 24, 2020",41
Burkina Faso,BFA,"Apr 25, 2020",41
Burkina Faso,BFA,"Apr 26, 2020",41
Burkina Faso,BFA,"Apr 27, 2020",42
Burkina Faso,BFA,"Apr 28, 2020",42
Burundi,BDI,"Apr 15, 2020",1
Burundi,BDI,"Apr 16, 2020",1
Burundi,BDI,"Apr 17, 2020",1
Burundi,BDI,"Apr 18, 2020",1
Burundi,BDI,"Apr 19, 2020",1
Burundi,BDI,"Apr 20, 2020",1
Burundi,BDI,"Apr 21, 2020",1
Burundi,BDI,"Apr 22, 2020",1
Burundi,BDI,"Apr 23, 2020",1
Burundi,BDI,"Apr 24, 2020",1
Burundi,BDI,"Apr 25, 2020",1
Burundi,BDI,"Apr 26, 2020",1
Burundi,BDI,"Apr 27, 2020",1
Burundi,BDI,"Apr 28, 2020",1
